cocktailId	cocktail	ingredientId	ingredient	quantityAmount	quantityUnit	source
42f942e8-b855-42e1-b14f-b61c127bb14e	Americano	c39ff8f5-1721-4ab0-b2ed-b662f5a7a0d8	sweet vermouth	1.5	oz	Home Bar Basics (3rd ed)
42f942e8-b855-42e1-b14f-b61c127bb14e	Americano	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	3	oz	Home Bar Basics (3rd ed)
42f942e8-b855-42e1-b14f-b61c127bb14e	Americano	8d17f5a7-c5a9-4f06-9677-6f6fd0318764	strong aperitivo amaro	1.5	oz	Home Bar Basics (3rd ed)
f6e64b99-be1f-4104-adc3-049ae3e24227	Ancient Mariner	839d91ea-0e08-4560-bdf5-88dee2b8bca2	grapefruit juice	0.5	oz	Home Bar Basics (3rd ed)
f6e64b99-be1f-4104-adc3-049ae3e24227	Ancient Mariner	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	1	oz	Home Bar Basics (3rd ed)
f6e64b99-be1f-4104-adc3-049ae3e24227	Ancient Mariner	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.75	oz	Home Bar Basics (3rd ed)
f6e64b99-be1f-4104-adc3-049ae3e24227	Ancient Mariner	4d3fc1fc-f905-4028-8399-66804a31d192	allspice liqueur	0.25	oz	Home Bar Basics (3rd ed)
f6e64b99-be1f-4104-adc3-049ae3e24227	Ancient Mariner	200a6ed5-97a9-4b12-af29-fe224ced3f3e	Jamaican overproof light rum	1	oz	Home Bar Basics (3rd ed)
f6e64b99-be1f-4104-adc3-049ae3e24227	Ancient Mariner	2c057d43-d9cd-4c79-af69-9a516525e08a	blended aged Guyana rum	1	oz	Home Bar Basics (3rd ed)
44deaf1e-fa1d-48b0-9d4e-aaad14ce2d88	Anodyne	85c41193-c77b-4065-812d-e4bd97d1f4c9	quinquina	1	oz	Home Bar Basics (3rd ed)
44deaf1e-fa1d-48b0-9d4e-aaad14ce2d88	Anodyne	bbaa8f39-4532-4e65-8730-39bc714d5f94	orange bitters	3	dashes	Home Bar Basics (3rd ed)
44deaf1e-fa1d-48b0-9d4e-aaad14ce2d88	Anodyne	ba1769a1-c8cd-49cc-b7a1-bffd802f6d7c	vino-style amaro	0.5	oz	Home Bar Basics (3rd ed)
44deaf1e-fa1d-48b0-9d4e-aaad14ce2d88	Anodyne	4ee29fb2-478a-41e3-be3a-f145a947ba56	London Dry gin	2	oz	Home Bar Basics (3rd ed)
05b56cc9-671a-4b61-8c2e-f679e23b1fe7	Antique Lemon Drop	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.5	oz	Home Bar Basics (3rd ed)
05b56cc9-671a-4b61-8c2e-f679e23b1fe7	Antique Lemon Drop	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	Home Bar Basics (3rd ed)
05b56cc9-671a-4b61-8c2e-f679e23b1fe7	Antique Lemon Drop	ce25be1d-a848-4a44-afeb-8185c2ab34a4	genever	2	oz	Home Bar Basics (3rd ed)
05b56cc9-671a-4b61-8c2e-f679e23b1fe7	Antique Lemon Drop	6881850f-51c9-4225-9bbc-fa777812b50d	maraschino liqueur	0.25	oz	Home Bar Basics (3rd ed)
4b48cee6-e08a-4cef-922f-75080c1bbf48	Aperol Spritz	cf68df71-6a42-457b-a839-bf35a6a3a470	light aperitivo amaro	2	oz	Home Bar Basics (3rd ed)
4b48cee6-e08a-4cef-922f-75080c1bbf48	Aperol Spritz	14377b19-7a50-4891-bbba-78d498488d30	prosecco	3	oz	Home Bar Basics (3rd ed)
4b48cee6-e08a-4cef-922f-75080c1bbf48	Aperol Spritz	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	1	oz	Home Bar Basics (3rd ed)
c06d8d1e-0846-433b-9fcd-02be279b93b9	Army & Navy	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	2	dashes	Home Bar Basics (3rd ed)
c06d8d1e-0846-433b-9fcd-02be279b93b9	Army & Navy	7cb21942-933a-41e6-90f4-18a9a87ab1fa	orgeat syrup	0.75	oz	Home Bar Basics (3rd ed)
c06d8d1e-0846-433b-9fcd-02be279b93b9	Army & Navy	4ee29fb2-478a-41e3-be3a-f145a947ba56	London Dry gin	2	oz	Home Bar Basics (3rd ed)
c06d8d1e-0846-433b-9fcd-02be279b93b9	Army & Navy	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.75	oz	Home Bar Basics (3rd ed)
78b9c6d0-983d-4036-b082-039f423e8200	Atlas	14ea8c4e-d088-4812-882e-0360a1129d70	orange curaçao	0.5	oz	Home Bar Basics (3rd ed)
78b9c6d0-983d-4036-b082-039f423e8200	Atlas	534c34e0-ddbe-4420-a31f-67b0fdf32cb7	American straight apple brandy	1.5	oz	Home Bar Basics (3rd ed)
78b9c6d0-983d-4036-b082-039f423e8200	Atlas	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	Home Bar Basics (3rd ed)
78b9c6d0-983d-4036-b082-039f423e8200	Atlas	8777f3fb-f15e-46fd-9ac2-88b1b3bee2be	151 Demerara rum	0.5	oz	Home Bar Basics (3rd ed)
08a66229-02f8-4372-94d2-9fdbb11f5228	Bamboo	3e2b2ad8-e16c-4e55-bcd2-5e89b3288dd5	fino sherry	1.5	oz	Home Bar Basics (3rd ed)
08a66229-02f8-4372-94d2-9fdbb11f5228	Bamboo	bbaa8f39-4532-4e65-8730-39bc714d5f94	orange bitters	1	dash	Home Bar Basics (3rd ed)
08a66229-02f8-4372-94d2-9fdbb11f5228	Bamboo	a1d9a17a-125a-4db6-a069-390eea1f1465	dry vermouth	1.5	oz	Home Bar Basics (3rd ed)
08a66229-02f8-4372-94d2-9fdbb11f5228	Bamboo	3e292c70-880d-4128-acf7-8edb07041a5c	celery bitters	1	dash	Home Bar Basics (3rd ed)
08a66229-02f8-4372-94d2-9fdbb11f5228	Bamboo	3a7383d6-8305-4d25-8b93-906cd3471019	manzanilla sherry	1.5	oz	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	cf37f410-6c9e-4bfb-95b7-2d359574f8bd	Fresno chile	1	small piece	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	b45a6f10-333a-4c61-86bd-3ae0677e6cef	ginger syrup	0.5	oz	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.5	oz	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	965e618d-b1cd-487f-8c51-8f639984e108	red bell pepper	3	medium pieces	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	abb8b3b2-145c-411c-babf-4de0571bba5a	agave syrup	0.75	oz	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	0fcfad66-a013-4657-8b6b-d0fec241707e	mezcal	2	oz	Home Bar Basics (3rd ed)
eb0aef9f-77aa-4cbf-9e83-41ea249973d9	Barbacoa	3e3bd2c1-3554-4419-a66a-fcef059af75a	lime	3		Home Bar Basics (3rd ed)
d33dc26d-f479-4ee3-99fd-34fa0094c60f	Batanga	82c3ed4b-229e-4ad5-a070-144dde74a71b	blanco tequila	2	oz	Home Bar Basics (3rd ed)
d33dc26d-f479-4ee3-99fd-34fa0094c60f	Batanga	9ac04a36-da65-4d90-9b18-f5fec4e8fce2	coke	4	oz	Home Bar Basics (3rd ed)
d33dc26d-f479-4ee3-99fd-34fa0094c60f	Batanga	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.5	oz	Home Bar Basics (3rd ed)
09a67d2d-b85d-4aa4-83ce-a5181e3b545f	Batida de Coca	edd57097-693d-45ea-949c-91e5be28ad69	coconut syrup	1.5	oz	Home Bar Basics (3rd ed)
09a67d2d-b85d-4aa4-83ce-a5181e3b545f	Batida de Coca	fd5fa761-f23e-4bb2-b91c-279a20c8932e	cachaça	2	oz	Home Bar Basics (3rd ed)
09a67d2d-b85d-4aa4-83ce-a5181e3b545f	Batida de Coca	21c97e01-4726-437b-8e59-1789be081da8	sweetened condensed milk	1	oz	Home Bar Basics (3rd ed)
3651b701-12e5-4e54-9933-7db2dfb97465	Becher Collins	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	2	oz	Home Bar Basics (3rd ed)
3651b701-12e5-4e54-9933-7db2dfb97465	Becher Collins	5b7ea52f-2a62-4d00-afb0-f6d8babba002	orange	2		Home Bar Basics (3rd ed)
3651b701-12e5-4e54-9933-7db2dfb97465	Becher Collins	e245172a-caa0-4540-92e3-2b2b117f16b6	overproof rye whiskey	1	oz	Home Bar Basics (3rd ed)
3651b701-12e5-4e54-9933-7db2dfb97465	Becher Collins	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	Home Bar Basics (3rd ed)
3651b701-12e5-4e54-9933-7db2dfb97465	Becher Collins	a16950c9-0a03-404a-91b5-75657acf8e85	winter-spice herbal liqueuer	1	oz	Home Bar Basics (3rd ed)
3651b701-12e5-4e54-9933-7db2dfb97465	Becher Collins	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.75	oz	Home Bar Basics (3rd ed)
b4020541-bea8-4042-885e-692d86224a2a	Beehive	84a4bfda-4d21-49fc-a46d-e953bec4d674	aged Jamaican rum	1.5	oz	Home Bar Basics (3rd ed)
b4020541-bea8-4042-885e-692d86224a2a	Beehive	6c224e79-d0b7-4c39-a5a7-538728efc584	fernet	0.5	oz	Home Bar Basics (3rd ed)
b4020541-bea8-4042-885e-692d86224a2a	Beehive	55ca3629-1c79-4f6d-9a27-bd34d0201447	honey syrup	0.75	oz	Home Bar Basics (3rd ed)
b4020541-bea8-4042-885e-692d86224a2a	Beehive	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.75	oz	Home Bar Basics (3rd ed)
c0b22ca4-de1c-4f4c-8356-b14ce89f9172	Bellini	b97a0fd1-b8a7-4fe1-a5d5-a9b0ca2ab0dc	white peach purée	1	oz	Home Bar Basics (3rd ed)
c0b22ca4-de1c-4f4c-8356-b14ce89f9172	Bellini	14377b19-7a50-4891-bbba-78d498488d30	prosecco	5	oz	Home Bar Basics (3rd ed)
d8852957-c5b7-46ed-8810-b1a90b206d9b	Bijou	c39ff8f5-1721-4ab0-b2ed-b662f5a7a0d8	sweet vermouth	1	oz	Home Bar Basics (3rd ed)
d8852957-c5b7-46ed-8810-b1a90b206d9b	Bijou	4ee29fb2-478a-41e3-be3a-f145a947ba56	London Dry gin	1	oz	Home Bar Basics (3rd ed)
d8852957-c5b7-46ed-8810-b1a90b206d9b	Bijou	bbaa8f39-4532-4e65-8730-39bc714d5f94	orange bitters	1	dash	Home Bar Basics (3rd ed)
d8852957-c5b7-46ed-8810-b1a90b206d9b	Bijou	354b4a5c-4df5-4ba3-af51-9768720c1a84	Green Chartreuse	1	oz	Home Bar Basics (3rd ed)
c21dae3a-5e06-4a84-9412-53451d096705	Bitters & Soda	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	12	dashes	Home Bar Basics (3rd ed)
c21dae3a-5e06-4a84-9412-53451d096705	Bitters & Soda	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	6	oz	Home Bar Basics (3rd ed)
9e26efab-fa99-43ee-bae8-10d10f292ffd	Black Russian	4c6ae965-39f5-44f2-8640-edecaebad74b	vodka	0.75	oz	Home Bar Basics (3rd ed)
9e26efab-fa99-43ee-bae8-10d10f292ffd	Black Russian	3a100dba-bb44-4bc5-87ec-12b08b6f98cd	coffee liqueur	1.25	oz	Home Bar Basics (3rd ed)
5b7bf6ef-855d-4263-b3ae-1a3f726ef9ee	Bloody Mary	31469cd6-bcfb-4a10-b1cc-26f241458ab4	Bloody Mary Mix	4	oz	Home Bar Basics (3rd ed)
5b7bf6ef-855d-4263-b3ae-1a3f726ef9ee	Bloody Mary	4c6ae965-39f5-44f2-8640-edecaebad74b	vodka	2	oz	Home Bar Basics (3rd ed)
7c68d5b5-7d2e-43bf-bd49-b57beb2f84b1	Bobby Burns	20baa2e7-fef1-484a-b0b5-f759dcb1e0eb	Highlands single malt Scotch whisky	2	oz	Home Bar Basics (3rd ed)
7c68d5b5-7d2e-43bf-bd49-b57beb2f84b1	Bobby Burns	c39ff8f5-1721-4ab0-b2ed-b662f5a7a0d8	sweet vermouth	0.75	oz	Home Bar Basics (3rd ed)
7c68d5b5-7d2e-43bf-bd49-b57beb2f84b1	Bobby Burns	b6181845-0ecd-499c-9855-dec6d6c720ca	Bénédictine	0.5	oz	Home Bar Basics (3rd ed)
ee8304f7-7c91-4bd1-ae2a-b6accaa8ef22	Bosom Caresser	cad25166-f869-452e-8c6d-d3c7c00d7914	rainwater madeira	0.5	oz	Home Bar Basics (3rd ed)
ee8304f7-7c91-4bd1-ae2a-b6accaa8ef22	Bosom Caresser	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	1	oz	Home Bar Basics (3rd ed)
ee8304f7-7c91-4bd1-ae2a-b6accaa8ef22	Bosom Caresser	197b6130-1914-435b-98ed-be9e060c0054	grenadine	0.25	oz	Home Bar Basics (3rd ed)
ee8304f7-7c91-4bd1-ae2a-b6accaa8ef22	Bosom Caresser	ac483c44-207d-4e61-9cb2-7ffefdf202ab	egg yolk	1		Home Bar Basics (3rd ed)
ee8304f7-7c91-4bd1-ae2a-b6accaa8ef22	Bosom Caresser	8d5256e4-c7fb-4036-be0a-04c9abc644da	orange liqueur	0.5	oz	Home Bar Basics (3rd ed)
10e524bc-ec45-4168-8838-1788e4d6fd7d	Boston Flip	6d0695e2-ab3e-423d-b298-b2b64759635a	egg	1		Home Bar Basics (3rd ed)
10e524bc-ec45-4168-8838-1788e4d6fd7d	Boston Flip	100a5b6f-5688-404e-a4fc-000aa937de8d	rye whiskey	1.5	oz	Home Bar Basics (3rd ed)
10e524bc-ec45-4168-8838-1788e4d6fd7d	Boston Flip	fd9dc360-8d0f-4387-8bfd-7f4c61535c2e	rich demerara syrup	0.25	oz	Home Bar Basics (3rd ed)
10e524bc-ec45-4168-8838-1788e4d6fd7d	Boston Flip	cad25166-f869-452e-8c6d-d3c7c00d7914	rainwater madeira	1.5	oz	Home Bar Basics (3rd ed)
9da22ae9-ec69-4740-a55e-51057a775c8f	Boston Sour	113ae4bf-96d0-4abc-82ce-2a50a442d966	egg white	1		Home Bar Basics (3rd ed)
9da22ae9-ec69-4740-a55e-51057a775c8f	Boston Sour	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.75	oz	Home Bar Basics (3rd ed)
9da22ae9-ec69-4740-a55e-51057a775c8f	Boston Sour	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	2	oz	Home Bar Basics (3rd ed)
9da22ae9-ec69-4740-a55e-51057a775c8f	Boston Sour	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.75	oz	Home Bar Basics (3rd ed)
792e4ad1-7b07-4f51-b616-86170047a8df	Boulevardier	c39ff8f5-1721-4ab0-b2ed-b662f5a7a0d8	sweet vermouth	1	oz	Home Bar Basics (3rd ed)
792e4ad1-7b07-4f51-b616-86170047a8df	Boulevardier	8d17f5a7-c5a9-4f06-9677-6f6fd0318764	strong aperitivo amaro	1	oz	Home Bar Basics (3rd ed)
792e4ad1-7b07-4f51-b616-86170047a8df	Boulevardier	bbaa8f39-4532-4e65-8730-39bc714d5f94	orange bitters	1	dash	Home Bar Basics (3rd ed)
792e4ad1-7b07-4f51-b616-86170047a8df	Boulevardier	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	1.5	oz	Home Bar Basics (3rd ed)
7ee6f81a-c9c5-4d89-a0f9-38db52f070d4	Bourbon Renewal	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.5	oz	Home Bar Basics (3rd ed)
7ee6f81a-c9c5-4d89-a0f9-38db52f070d4	Bourbon Renewal	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	Home Bar Basics (3rd ed)
7ee6f81a-c9c5-4d89-a0f9-38db52f070d4	Bourbon Renewal	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	Home Bar Basics (3rd ed)
7ee6f81a-c9c5-4d89-a0f9-38db52f070d4	Bourbon Renewal	58ec60c7-efe6-4d30-b7f2-096432b8bf47	crème de cassis	0.5	oz	Home Bar Basics (3rd ed)
7ee6f81a-c9c5-4d89-a0f9-38db52f070d4	Bourbon Renewal	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	2	oz	Home Bar Basics (3rd ed)
4bcf6bec-d095-4967-a008-f7e5ef11c3b4	Bramble	4ee29fb2-478a-41e3-be3a-f145a947ba56	London Dry gin	2	oz	Home Bar Basics (3rd ed)
4bcf6bec-d095-4967-a008-f7e5ef11c3b4	Bramble	92f1c1e6-367c-4747-87d9-44f71e94e6d3	crème de mûre	0.5	oz	Home Bar Basics (3rd ed)
4bcf6bec-d095-4967-a008-f7e5ef11c3b4	Bramble	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	Home Bar Basics (3rd ed)
4bcf6bec-d095-4967-a008-f7e5ef11c3b4	Bramble	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.5	oz	Home Bar Basics (3rd ed)
f031b639-71dc-4500-bacb-aa0f849267a2	Brandy Alexander	9efa69a1-7732-4192-b09e-48ed9cbb3b96	crème de cacao	1	oz	Home Bar Basics (3rd ed)
f031b639-71dc-4500-bacb-aa0f849267a2	Brandy Alexander	28e056db-5069-4f5f-810b-e52bf2f7f84f	heavy cream	1	oz	Home Bar Basics (3rd ed)
f031b639-71dc-4500-bacb-aa0f849267a2	Brandy Alexander	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	1.5	oz	Home Bar Basics (3rd ed)
6970abbf-8fc0-46d8-8b8e-6e4360018b7d	Brandy Milk Punch	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	2	oz	Home Bar Basics (3rd ed)
6970abbf-8fc0-46d8-8b8e-6e4360018b7d	Brandy Milk Punch	3f53c1a4-3885-4eee-b544-2077969704ea	vanilla syrup	0.75	oz	Home Bar Basics (3rd ed)
6970abbf-8fc0-46d8-8b8e-6e4360018b7d	Brandy Milk Punch	26e9e314-04e5-4385-8b3d-2401927998b1	whole milk	2	oz	Home Bar Basics (3rd ed)
f7f478d6-86ab-41fb-a121-2b249527e79c	Brave Bull	3a100dba-bb44-4bc5-87ec-12b08b6f98cd	coffee liqueur	1.25	oz	Home Bar Basics (3rd ed)
f7f478d6-86ab-41fb-a121-2b249527e79c	Brave Bull	0fa417ad-d982-4093-ad80-3d5018d1c6dc	reposado tequila	0.75	oz	Home Bar Basics (3rd ed)
d1203e97-815d-4ff0-b0c5-01f4fa27386b	Brown Bitter Stirred	c39ff8f5-1721-4ab0-b2ed-b662f5a7a0d8	sweet vermouth	0.5	oz	Home Bar Basics (3rd ed)
d1203e97-815d-4ff0-b0c5-01f4fa27386b	Brown Bitter Stirred	a2c8b22c-5e4a-4189-b1bb-0c2f1207ef9d	carciofo-style amaro	0.5	oz	Home Bar Basics (3rd ed)
d1203e97-815d-4ff0-b0c5-01f4fa27386b	Brown Bitter Stirred	100a5b6f-5688-404e-a4fc-000aa937de8d	rye whiskey	2	oz	Home Bar Basics (3rd ed)
d1203e97-815d-4ff0-b0c5-01f4fa27386b	Brown Bitter Stirred	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	2	dashes	Home Bar Basics (3rd ed)
d1203e97-815d-4ff0-b0c5-01f4fa27386b	Brown Bitter Stirred	8d5256e4-c7fb-4036-be0a-04c9abc644da	orange liqueur	0.25	oz	Home Bar Basics (3rd ed)
ff05cba6-dcea-487f-b5e9-ac5f6f478179	Brown Derby	839d91ea-0e08-4560-bdf5-88dee2b8bca2	grapefruit juice	1	oz	Home Bar Basics (3rd ed)
ff05cba6-dcea-487f-b5e9-ac5f6f478179	Brown Derby	55ca3629-1c79-4f6d-9a27-bd34d0201447	honey syrup	0.5	oz	Home Bar Basics (3rd ed)
ff05cba6-dcea-487f-b5e9-ac5f6f478179	Brown Derby	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	2	oz	Home Bar Basics (3rd ed)
cae24c76-4170-4491-a266-22d52ce3c4db	Bumble Bee	55ca3629-1c79-4f6d-9a27-bd34d0201447	honey syrup	1	oz	Home Bar Basics (3rd ed)
cae24c76-4170-4491-a266-22d52ce3c4db	Bumble Bee	113ae4bf-96d0-4abc-82ce-2a50a442d966	egg white	1		Home Bar Basics (3rd ed)
cae24c76-4170-4491-a266-22d52ce3c4db	Bumble Bee	84a4bfda-4d21-49fc-a46d-e953bec4d674	aged Jamaican rum	2	oz	Home Bar Basics (3rd ed)
cae24c76-4170-4491-a266-22d52ce3c4db	Bumble Bee	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.75	oz	Home Bar Basics (3rd ed)
a0491f76-271b-4901-9c42-7d03760fc6bc	Bywater	d247bca4-e737-4dff-a807-955a79d99be7	Peychaud's bitters	2	dashes	Home Bar Basics (3rd ed)
a0491f76-271b-4901-9c42-7d03760fc6bc	Bywater	8db7341e-3661-42a4-8a1f-e4e4854d675c	aged Barbados rum	1.75	oz	Home Bar Basics (3rd ed)
a0491f76-271b-4901-9c42-7d03760fc6bc	Bywater	b677399a-5ea6-4e40-a328-a360de3cd632	falernum	0.25	oz	Home Bar Basics (3rd ed)
a0491f76-271b-4901-9c42-7d03760fc6bc	Bywater	0d9300cf-2a14-4a23-845d-0db4c83961dc	cola-style amaro	0.75	oz	Home Bar Basics (3rd ed)
a0491f76-271b-4901-9c42-7d03760fc6bc	Bywater	354b4a5c-4df5-4ba3-af51-9768720c1a84	Green Chartreuse	0.5	oz	Home Bar Basics (3rd ed)
a0491f76-271b-4901-9c42-7d03760fc6bc	Bywater	bbaa8f39-4532-4e65-8730-39bc714d5f94	orange bitters	2	dashes	Home Bar Basics (3rd ed)
abf34ee2-ac4b-4d06-9ea9-51a6daf46709	Cablegram	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.5	oz	Home Bar Basics (3rd ed)
abf34ee2-ac4b-4d06-9ea9-51a6daf46709	Cablegram	21e8d80b-4580-41f4-b7c6-d50f496f581c	ginger soda	4	oz	Home Bar Basics (3rd ed)
abf34ee2-ac4b-4d06-9ea9-51a6daf46709	Cablegram	100a5b6f-5688-404e-a4fc-000aa937de8d	rye whiskey	2	oz	Home Bar Basics (3rd ed)
a8bd9370-33e4-4517-b46f-6eaa97b95ca0	Caffè Corretto	3d7da4f3-4540-482e-a9a1-f434e3873227	espresso	1	oz	Home Bar Basics (3rd ed)
a8bd9370-33e4-4517-b46f-6eaa97b95ca0	Caffè Corretto	603b0c20-d0cc-4860-a161-374c3ad90f62	grappa	1	oz	Home Bar Basics (3rd ed)
06d65127-b135-4b39-a4e7-fc8c9ffaa857	Caffè Pazzo	3a100dba-bb44-4bc5-87ec-12b08b6f98cd	coffee liqueur	1.25	oz	Home Bar Basics (3rd ed)
06d65127-b135-4b39-a4e7-fc8c9ffaa857	Caffè Pazzo	989c0647-7657-4019-bd02-e760516589c8	rabarbaro-style amaro 	1	oz	Home Bar Basics (3rd ed)
e151c48f-7170-427c-94f0-3c63662aabed	Caipirinha	61afda33-e664-410e-952c-2dcec9462d75	white sugar	1	Tbsp	Home Bar Basics (3rd ed)
e151c48f-7170-427c-94f0-3c63662aabed	Caipirinha	fd5fa761-f23e-4bb2-b91c-279a20c8932e	cachaça	2	oz	Home Bar Basics (3rd ed)
e151c48f-7170-427c-94f0-3c63662aabed	Caipirinha	3e3bd2c1-3554-4419-a66a-fcef059af75a	lime	1		Home Bar Basics (3rd ed)
d3b5199e-8007-4c1b-a6fa-332ab564e90d	Callooh Callay	4e47c83e-f497-42ca-86dd-f8d79a268185	lemon-infused gin	1	oz	Home Bar Basics (3rd ed)
d3b5199e-8007-4c1b-a6fa-332ab564e90d	Callooh Callay	ed40f693-21de-4d3c-9769-d9e6e486e52a	citrus-style amaro	1	oz	Home Bar Basics (3rd ed)
d3b5199e-8007-4c1b-a6fa-332ab564e90d	Callooh Callay	bbaa8f39-4532-4e65-8730-39bc714d5f94	orange bitters	1	dash	Home Bar Basics (3rd ed)
d3b5199e-8007-4c1b-a6fa-332ab564e90d	Callooh Callay	3a7383d6-8305-4d25-8b93-906cd3471019	manzanilla sherry	1	oz	Home Bar Basics (3rd ed)
174f3fe8-cd0d-43eb-abf1-0594964e433a	Cameron's Kick	7cb21942-933a-41e6-90f4-18a9a87ab1fa	orgeat syrup	0.75	oz	Home Bar Basics (3rd ed)
174f3fe8-cd0d-43eb-abf1-0594964e433a	Cameron's Kick	998e8296-8a52-4a5d-868b-e94abf9cc486	Irish whiskey	1	oz	Home Bar Basics (3rd ed)
174f3fe8-cd0d-43eb-abf1-0594964e433a	Cameron's Kick	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.75	oz	Home Bar Basics (3rd ed)
174f3fe8-cd0d-43eb-abf1-0594964e433a	Cameron's Kick	d5c70dfa-4939-41c6-97ad-0e6889c5383b	scotch whisky	1	oz	Home Bar Basics (3rd ed)
a3897aef-cbdf-482e-b7f2-794ecae25248	Carajillo	e0996af4-048a-4f48-8839-c22fc16728bb	vanilla-spice liqueur	1.5	oz	Home Bar Basics (3rd ed)
a3897aef-cbdf-482e-b7f2-794ecae25248	Carajillo	1ca85b22-b6f4-4d79-bfc8-494f34c180cc	cold espresso	1.5	oz	Home Bar Basics (3rd ed)
3208eb3f-7e42-43e1-8c8d-dcaac24b99ab	Champagne Cocktail	0ba2af59-028e-443e-87fe-4cfc60e30d04	brut Champagne	5	oz	Home Bar Basics (3rd ed)
3208eb3f-7e42-43e1-8c8d-dcaac24b99ab	Champagne Cocktail	cf5de226-11b1-40f9-b285-dbfe943ebc09	demerara sugar cube	1		Home Bar Basics (3rd ed)
3208eb3f-7e42-43e1-8c8d-dcaac24b99ab	Champagne Cocktail	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	0.75	oz	Home Bar Basics (3rd ed)
3208eb3f-7e42-43e1-8c8d-dcaac24b99ab	Champagne Cocktail	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	4	dashes	Home Bar Basics (3rd ed)
cc41d758-3e8e-42f1-b9dd-6ab15b0fd7f0	Champs-Élysées	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.5	oz	Home Bar Basics (3rd ed)
cc41d758-3e8e-42f1-b9dd-6ab15b0fd7f0	Champs-Élysées	354b4a5c-4df5-4ba3-af51-9768720c1a84	Green Chartreuse	0.5	oz	Home Bar Basics (3rd ed)
cc41d758-3e8e-42f1-b9dd-6ab15b0fd7f0	Champs-Élysées	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	2	oz	Home Bar Basics (3rd ed)
cc41d758-3e8e-42f1-b9dd-6ab15b0fd7f0	Champs-Élysées	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	Home Bar Basics (3rd ed)
cc41d758-3e8e-42f1-b9dd-6ab15b0fd7f0	Champs-Élysées	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	Home Bar Basics (3rd ed)
58ab43e8-4262-41be-805e-985745e7d7df	Chartreuse Swizzle	b677399a-5ea6-4e40-a328-a360de3cd632	falernum	0.5	oz	Home Bar Basics (3rd ed)
